run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.474,0,2.268,2.268,2.268,14.023,39.955,results_2,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.4740602114200592,0.22866717,0.474,0
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.477,0,2.256,2.303,2.162,15.804,39.956,results_2,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.4767929012775421,0.22580068,0.477,0
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.457,0,2.253,2.253,2.253,14.962,39.971,results_2,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.45729381084442144,0.22079188,0.457,0
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.6,0,3,3,3,33.759,39.964,results_2,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.600003719329834,0.21458758,0.6,0
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.452,0,2.152,2.152,2.152,17.586,39.949,results_2,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.4519545865058899,0.22890496,0.452,0
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.469,0,2.243,2.243,2.243,14.75,39.972,results_2,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.46873035025596615,0.22813436,0.469,0
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.475,0,2.26,2.26,2.26,10.795,39.983,results_2,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_2/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.47464360713958736,0.22270447,0.475,0
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.448,0,2.153,2.153,2.153,17.801,39.695,results_3,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.44792072677612305,0.24421413,0.448,0
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.469,0,2.236,2.236,2.236,16.546,39.706,results_3,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.4694610285758972,0.22714384,0.469,0
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.444,0,2.208,2.208,2.208,15.687,39.706,results_3,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.4437139177322388,0.2130158,0.444,0
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.481,0,2.274,2.291,2.239,16.601,39.719,results_3,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.481155788898468,0.22905132,0.481,0
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.614,0,2.772,2.964,2.388,16.179,39.705,results_3,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.6135131049156188,0.22537437,0.614,0
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.482,0,2.293,2.293,2.293,14.323,39.735,results_3,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.4815530276298523,0.23110701,0.482,0
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.466,0,2.221,2.221,2.221,17.776,39.708,results_3,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.4663051986694336,0.22451462,0.466,0
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.436,0,2.107,2.107,2.107,16.25,39.709,results_3,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.4361492207050323,0.24940504,0.436,0
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.458,0,2.212,2.212,2.212,15.992,39.727,results_3,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.4579839169979095,0.2261128,0.458,0
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.467,0,2.234,2.234,2.234,15.722,39.737,results_3,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.4669197461605072,0.22860499,0.467,0
run_10_repetition_0,DONE,basic_string/basic_string.py,1.412,0,2.27,2.311,2.208,12.405,39.741,results_3,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,1.4122032070159911,0.6670093,1.412,0
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,2.315,0,2.42,3.575,2.228,18.55,39.762,results_3,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,2.3148726007938385,1.0578507,2.315,0
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1581.482,0,39.325,42.757,2.101,77.033,40.125,results_3,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1581.4820144567484,40.14959,1581.482,0
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,3.407,0,2.717,2.756,2.651,19.8,39.836,results_3,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,3.4067314019203185,1.2729142,3.407,0
run_14_repetition_0,DONE,basic_string/basic_string_G3.py,3.332,0,2.696,2.762,2.586,17.561,39.824,results_3,basic_string,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_14_repetition_0/energibridge.log,3.332078003883362,1.2481468,3.332,0
run_15_repetition_0,DONE,basic_string/basic_string_G4.py,3.517,0,2.814,3.066,2.563,23.988,39.83,results_3,basic_string,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_15_repetition_0/energibridge.log,3.516889035463333,1.2663004,3.517,0
run_16_repetition_0,DONE,basic_string/basic_string_G6.py,5.354,0,3.701,4.277,3.241,20.18,39.84,results_3,basic_string,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_16_repetition_0/energibridge.log,5.353522587299347,1.4653393,5.354,0
run_17_repetition_0,DONE,basic_string/basic_string_G7.py,4.277,0,2.941,3.61,2.406,19.961,39.852,results_3,basic_string,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_17_repetition_0/energibridge.log,4.277455211162567,1.4844742,4.277,0
run_18_repetition_0,DONE,basic_string/basic_string_G9.py,3.256,0,2.639,2.975,2.437,19.589,39.864,results_3,basic_string,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_18_repetition_0/energibridge.log,3.255636760473251,1.2646401,3.256,0
run_19_repetition_0,DONE,basic_string/basic_string_OPTIMIZED.py,4252.024,0,44.894,48.756,2.416,80.496,40.214,results_3,basic_string,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_19_repetition_0/energibridge.log,4252.023772053955,94.749565,4252.024,0
run_20_repetition_0,DONE,convolution_neural_network/convolution_neural_network.py,1.441,0,3.47,3.508,3.457,16.146,39.971,results_3,convolution_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_20_repetition_0/energibridge.log,1.4414358830451963,0.43154037,1.441,0
run_21_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G1.py,1.82,0,4.132,4.344,3.495,16.127,40.034,results_3,convolution_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_21_repetition_0/energibridge.log,1.82024143409729,0.4383639,1.82,0
run_22_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G14.py,1.346,0,3.284,3.404,3.243,17.763,39.988,results_3,convolution_neural_network,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_22_repetition_0/energibridge.log,1.3460122275352475,0.4316549,1.346,0
run_23_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G3.py,1.252,0,3.002,3.044,2.988,17.329,39.992,results_3,convolution_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_23_repetition_0/energibridge.log,1.2520568776130676,0.43940252,1.252,0
run_24_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G4.py,0.585,0,2.881,2.993,2.824,16.199,39.982,results_3,convolution_neural_network,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_24_repetition_0/energibridge.log,0.5846535036563874,0.22591688,0.585,0
run_25_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G6.py,1.185,0,2.862,2.966,2.828,17.334,40.006,results_3,convolution_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_25_repetition_0/energibridge.log,1.184844518661499,0.43767834,1.185,0
run_26_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G7.py,1.098,0,2.744,2.943,2.678,12.483,40,results_3,convolution_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_26_repetition_0/energibridge.log,1.098084876537323,0.42704612,1.098,0
run_27_repetition_0,DONE,convolution_neural_network/convolution_neural_network_OPTIMIZED.py,1.442,0,3.482,4.162,2.802,26.176,40.18,results_3,convolution_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_27_repetition_0/energibridge.log,1.4416252875328062,0.43269533,1.442,0
run_28_repetition_0,DONE,kmeans/kmeans.py,2.899,0,2.76,2.771,2.734,16.671,40.373,results_3,kmeans,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_28_repetition_0/energibridge.log,2.898775228023529,1.0699719,2.899,0
run_29_repetition_0,DONE,kmeans/kmeans_G1.py,2.905,0,2.778,2.956,2.645,18.825,40.441,results_3,kmeans,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_29_repetition_0/energibridge.log,2.9054088394641875,1.0837301,2.905,0
run_30_repetition_0,DONE,kmeans/kmeans_G12.py,3.767,0,3.028,3.541,2.72,27.067,40.691,results_3,kmeans,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_30_repetition_0/energibridge.log,3.766888928890228,1.2805223,3.767,0
run_31_repetition_0,DONE,kmeans/kmeans_G14.py,3.002,0,2.983,3.784,2.662,16.85,40.431,results_3,kmeans,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_31_repetition_0/energibridge.log,3.0017498929500577,1.0596112,3.002,0
run_32_repetition_0,DONE,kmeans/kmeans_G3.py,2.738,0,2.603,2.627,2.545,17.438,40.398,results_3,kmeans,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_32_repetition_0/energibridge.log,2.738314578294754,1.0673003,2.738,0
run_33_repetition_0,DONE,kmeans/kmeans_G6.py,2.772,0,2.641,2.667,2.605,17.983,40.38,results_3,kmeans,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_33_repetition_0/energibridge.log,2.7720005137920376,1.0675122,2.772,0
run_34_repetition_0,DONE,kmeans/kmeans_G7.py,2.893,0,2.846,3.541,2.568,18.337,40.443,results_3,kmeans,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_34_repetition_0/energibridge.log,2.892671462059021,1.066677,2.893,0
run_35_repetition_0,DONE,kmeans/kmeans_G9.py,2.671,0,2.764,4.071,2.547,16.124,40.437,results_3,kmeans,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_35_repetition_0/energibridge.log,2.6714135205745695,1.0692499,2.671,0
run_36_repetition_0,DONE,kmeans/kmeans_OPTIMIZED.py,3.854,0,2.986,5.899,2.544,23.982,40.659,results_3,kmeans,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_36_repetition_0/energibridge.log,3.8535108697414393,1.483093,3.854,0
run_37_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis.py,0.531,0,2.542,2.542,2.542,19.98,40.316,results_3,linear_discriminant_analysis,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_37_repetition_0/energibridge.log,0.531276317358017,0.22835143,0.531,0
run_38_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G1.py,0.527,0,2.533,2.533,2.533,17.07,40.277,results_3,linear_discriminant_analysis,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_38_repetition_0/energibridge.log,0.5269020843505859,0.22434701,0.527,0
run_39_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G12.py,0.501,0,2.445,2.445,2.445,19.213,40.283,results_3,linear_discriminant_analysis,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_39_repetition_0/energibridge.log,0.5012268924713135,0.2244102,0.501,0
run_40_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G14.py,0.527,0,2.51,2.51,2.51,14.292,40.145,results_3,linear_discriminant_analysis,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_40_repetition_0/energibridge.log,0.5271097612380982,0.24490963,0.527,0
run_41_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G3.py,0.509,0,2.508,2.508,2.508,15.372,40.016,results_3,linear_discriminant_analysis,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_41_repetition_0/energibridge.log,0.5090906322002411,0.22251292,0.509,0
run_42_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G4.py,0.517,0,2.528,2.663,2.461,25.899,40.027,results_3,linear_discriminant_analysis,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_42_repetition_0/energibridge.log,0.5168621134757996,0.22609346,0.517,0
run_43_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G6.py,0.52,0,2.533,2.645,2.477,14.048,40.028,results_3,linear_discriminant_analysis,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_43_repetition_0/energibridge.log,0.5201535272598267,0.22741388,0.52,0
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.507,0,2.416,2.416,2.416,12.575,40.018,results_3,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.5073832082748413,0.22926083,0.507,0
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.493,0,2.406,2.406,2.406,20.073,40.027,results_3,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.49326575636863706,0.22534595,0.493,0
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.51,0,2.44,2.44,2.44,13.995,40.03,results_3,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.5099311606884003,0.2510079,0.51,0
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,1.03,0,2.458,2.458,2.458,19.708,40.09,results_3,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,1.0297173664569854,0.44307765,1.03,0
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,0.99,0,2.391,2.391,2.391,17.476,40.089,results_3,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,0.9900316457748412,0.4334076,0.99,0
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,4.079,0,2.806,3.418,2.315,36.312,40.556,results_3,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,4.078771804571151,1.4771101,4.079,0
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,0.97,0,2.349,2.349,2.349,19.882,40.032,results_3,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,0.9701906549930572,0.42987886,0.97,0
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,0.99,0,2.392,2.392,2.392,18.682,40.125,results_3,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,0.9901780257225036,0.43061644,0.99,0
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,0.92,0,2.244,2.244,2.244,16.197,40.109,results_3,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,0.919865984916687,0.4266213,0.92,0
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,1.018,0,2.435,2.435,2.435,17.643,40.142,results_3,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,1.0178772144317625,0.43200713,1.018,0
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,0.98,0,2.339,2.339,2.339,14.282,40.064,results_3,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,0.9799239146709442,0.4340667,0.98,0
run_55_repetition_0,DONE,n_body_simulation/n_body_simulation_G9.py,0.965,0,2.342,2.342,2.342,16.908,40.125,results_3,n_body_simulation,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_3/benchmarks_energy_analysis/run_55_repetition_0/energibridge.log,0.965049774169922,0.43018982,0.965,0
